"regspp","region","spp","year","spp.centroid.lat","spp.centroid.lon","spp.centroid.depth"
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1966",NA,NA,NA
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1967",NA,NA,NA
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1968",NA,NA,NA
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1969",NA,NA,NA
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1970",44.4607921644672,-62.8928706158831,99.1606695831729
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1971",45.2400148985379,-61.0564954993532,81.640607386799
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1972",44.5424398825725,-62.6516476447206,91.0851399006773
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1973",44.7029699630505,-61.8018774032585,88.3654458410569
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1974",44.2610834070672,-63.2715579344143,88.2046847048284
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1975",43.6688327135854,-63.9153519842459,84.8742763364549
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1976",43.8658517664981,-63.7357719864852,90.2267264523214
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1977",43.902268348334,-62.6953148236629,76.4905256439153
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1978",44.2127701106414,-62.1481657771712,61.9052314867467
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1979",43.7643878577768,-63.7137500633066,74.3240259286755
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1980",44.416829447424,-61.7673627980914,81.5325186355769
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1981",43.6903557079748,-64.2202148839082,103.423823798816
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1982",44.2767930290527,-62.1542015669706,84.1112686758439
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1983",44.4148551623428,-61.9388424099897,77.368662096014
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1984",43.4647614087316,-64.791080728683,95.2217298786961
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1985",43.8695918990393,-64.1779643009026,106.418619682297
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1986",44.0457908270331,-62.8611251476562,95.5553470372857
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1987",44.5149159365347,-62.0310482488897,96.7793015923548
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1988",44.3803734183158,-62.0282732026202,94.1943881026121
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1989",44.3792454773862,-60.8030877246962,88.3249701235361
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1990",43.7372205489584,-63.2600039243751,100.08624349291
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1991",44.5860118309312,-61.4255736334374,90.9818907704647
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1992",44.219582409432,-61.9832908414157,88.2369037559865
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1993",44.792329412352,-60.3600868206198,87.7714075431162
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1994",44.2395964063072,-63.9406225821355,81.5025775516289
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1995",45.1391996640109,-60.7953678267902,86.4707128416458
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1996",44.5123474778066,-62.7394595518675,87.8998666413098
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1997",44.6044110209679,-62.3831086508754,91.4988210641946
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1998",44.8918870942547,-62.2387343453327,92.6022096977008
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","1999",43.7949567039054,-65.0359986634673,104.238554366424
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2000",43.8622629754887,-64.5021410745533,114.628941073754
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2001",44.0277718434766,-64.5652094109244,107.834466766947
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2002",45.1631088810726,-62.4271144938723,77.5799759165737
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2003",44.5906671315629,-62.0707975372176,96.4291642226452
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2004",43.7713885627263,-65.5132511101045,108.035034499817
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2005",44.5370504221825,-63.9736250383584,91.6569130346512
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2006",43.5842855376583,-66.1324255492746,113.808676080728
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2007",44.9584634045254,-62.6207032917096,90.4783603135798
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2008",43.9437538954246,-63.7782387151308,101.03921861256
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2009",44.1415326041635,-64.1104971801093,102.245547679864
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2010",43.8085950372734,-65.2604717005083,114.544015363269
"DFO_ScotianShelf_MALACORAJA SENTA","DFO_ScotianShelf","MALACORAJA SENTA","2011",44.2390794812769,-64.9531225079704,92.2153927126916
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1963",NA,NA,NA
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1964",NA,NA,NA
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1965",NA,NA,NA
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1966",NA,NA,NA
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1967",NA,NA,NA
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1968",NA,NA,NA
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1969",NA,NA,NA
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1970",43.6436106680395,-63.8424046280236,60.7410433322183
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1971",43.4079081395187,-64.4846580020026,61.1781912405004
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1972",43.50875050435,-64.2069646277477,62.8075427170839
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1973",43.3003581709228,-64.9579196903405,62.7236128395819
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1974",43.2362805592618,-64.8738347987599,60.3899836614774
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1975",43.3313712123038,-64.1038064662738,64.1230266142438
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1976",43.3533620483663,-64.4874133455352,69.9176720270104
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1977",43.4465581819366,-64.3449034520246,68.3411276736199
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1978",43.4752932274989,-63.3207309334665,58.0141363825991
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1979",43.6130753765169,-63.7344377296389,58.1078192469258
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1980",43.4729119771911,-63.3773725945784,57.2668722196526
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1981",43.7174311917089,-63.8938878004524,60.7158868652998
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1982",43.8327750897825,-63.490210683701,63.1630988218088
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1983",43.8742265296559,-62.0410512342546,50.3001761477388
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1984",43.7717196247811,-62.587939600361,55.4830940322314
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1985",43.7492778401227,-62.8628288397096,60.2075237188606
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1986",43.7553301409784,-62.4033511328723,55.0946299472967
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1987",43.6622347306069,-62.2193909872969,55.8848685683526
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1988",43.8752431783067,-61.7216396385095,50.8742285178092
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1989",43.6102115699947,-62.5631680888628,53.2712417447652
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1990",43.7093491698748,-62.9164002474474,60.3233444968893
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1991",43.5119605297961,-62.7640289450794,51.3961284309073
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1992",43.5719736643149,-63.1142186120384,50.0749390100868
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1993",43.5382978813543,-62.2081476536983,54.1062459881627
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1994",43.658779411457,-62.9843246264234,51.3940444531631
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1995",43.6015985544019,-63.9647654879752,57.544387944789
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1996",43.5047523011018,-64.273438136295,64.428302168896
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1997",43.5991537321831,-63.7510580037048,59.8398363418588
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1998",43.621660751122,-63.263892286909,53.1918038997443
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","1999",43.5453397988315,-62.8916380799797,48.6352950836771
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2000",43.5579661133519,-63.2153019646035,53.2710016509403
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2001",43.5213987200639,-63.6266424775503,62.5224965398263
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2002",43.544614849318,-63.1176884549665,56.9392498169211
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2003",43.6967582427862,-63.5692449553767,58.2155334515993
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2004",43.5950397090365,-62.9796741797308,55.1474855775971
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2005",43.4254941624057,-63.8566830316966,54.2242998944674
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2006",43.5676822366675,-62.5487189308881,60.5538672415308
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2007",43.4038625676141,-62.9387668439713,65.7863017507715
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2008",43.3963284418188,-63.3394106781529,65.0105113536141
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2009",43.8024775983457,-61.7888870653036,65.5440457942953
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2010",43.6836872094174,-63.3643130329405,71.6156550208927
"DFO_ScotianShelf_MELANOGRAMMUS AEGLEFINUS","DFO_ScotianShelf","MELANOGRAMMUS AEGLEFINUS","2011",43.3761417997977,-63.8020643000523,68.9913360907725
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1963",NA,NA,NA
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1964",NA,NA,NA
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1965",NA,NA,NA
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1966",NA,NA,NA
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1967",NA,NA,NA
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1968",NA,NA,NA
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1969",NA,NA,NA
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1970",43.9868469505246,-62.4340361940469,84.5643516505502
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1971",43.6373351619662,-63.7181239800482,108.686630209292
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1972",44.2835165096014,-62.0698293178125,84.3331486931053
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1973",43.2403650915643,-64.2466559347291,79.046633969745
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1974",43.6460371619948,-63.2668205550006,86.1042678152161
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1975",43.5435495728126,-64.0123767070124,100.198584146227
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1976",43.3747095466707,-63.2871384735728,86.5380257285056
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1977",43.6902038610676,-63.4758023870292,101.324641943465
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1978",43.7174501804964,-62.3354537277738,79.7522299399856
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1979",43.7228735407869,-63.2520981379078,106.363331506951
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1980",43.9857800831838,-62.2194305246018,83.7045509754688
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1981",43.8906087184358,-61.5132807614267,61.5477256700343
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1982",43.1909687580209,-64.4113192769108,71.2273687185566
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1983",43.7699776856431,-62.6955142936015,69.152243054833
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1984",43.682718891864,-62.5007001290564,61.9031913402409
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1985",43.7800181326674,-61.8315637732578,60.0723974108706
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1986",43.8805357934278,-63.1446425040963,67.3183736939283
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1987",43.7825249805259,-62.6411886489307,89.4092069036211
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1988",43.8332630466545,-62.4397950709384,78.9536932276783
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1989",43.6191637046071,-63.4183108829283,83.9245892462435
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1990",43.7724684528397,-62.8380146291528,90.4023290867249
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1991",43.8031806485025,-62.7459443515846,87.4412432914958
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1992",43.3620892282044,-63.6320747887837,79.1522589449795
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1993",43.7414766645582,-62.4628868418899,77.8281855413585
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1994",43.4395952443111,-63.4157660310776,76.0711631665249
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1995",43.8973210674802,-62.1552370127277,84.3306238279122
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1996",43.7944455359454,-61.9056457949847,64.3226486399341
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1997",43.7433480174933,-62.6471110361751,87.2532202255603
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1998",43.8194812758458,-62.8287412615382,75.6632278351127
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","1999",43.732644914715,-62.9584635294377,81.2861585457559
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2000",43.8349942825841,-64.1977036098687,80.8243064283161
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2001",43.6061624782285,-64.32947468513,86.4175844117708
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2002",43.6094962404998,-63.3627713732415,81.7290675022528
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2003",43.7221219357224,-63.5958039070915,82.6842027613406
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2004",43.986950186538,-62.1766435094392,77.1822506115189
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2005",43.9188104818418,-62.2986118224313,82.8622287392652
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2006",43.9543062338089,-62.4908517755548,81.0874615313689
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2007",43.9977532100267,-63.2949250883236,74.6915580942154
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2008",43.6565044158382,-63.3465816470032,90.1917562647607
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2009",43.7927194340188,-62.0153776476579,71.9700139236142
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2010",44.1822822306493,-64.9596217811963,72.1711499219239
"DFO_ScotianShelf_MERLUCCIUS BILINEARIS","DFO_ScotianShelf","MERLUCCIUS BILINEARIS","2011",43.7908913998282,-62.0586764791792,60.8626413696065
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1963",NA,NA,NA
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1964",NA,NA,NA
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1965",NA,NA,NA
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1966",NA,NA,NA
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1967",NA,NA,NA
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1968",NA,NA,NA
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1969",NA,NA,NA
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1970",43.9742126349223,-61.3106413523686,38.2272252866977
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1971",44.1341412559425,-60.5593088969132,36.3794209504138
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1972",44.2868699485602,-61.1579948268765,35.6884479030303
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1973",44.0156838763999,-60.9298376756267,38.2466704507997
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1974",44.0189366255633,-62.0012734004728,43.3358035590215
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1975",44.2493787394778,-61.7783739167269,38.8775423292878
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1976",44.3154354237076,-60.8049718234525,41.9623840571748
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1977",44.2165840592802,-60.7045230471021,38.0128480591445
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1978",44.363860262858,-59.7760735184773,37.5268932834566
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1979",44.4506033366459,-60.7646619645468,37.7172580064779
"DFO_ScotianShelf_MYOXOCEPHALUS OCTODECEMSPINOSUS","DFO_ScotianShelf","MYOXOCEPHALUS OCTODECEMSPINOSUS","1980",44.1720431646326,-61.8703433380651,43.9663466481484
